contract_id,label,text,clause_type_attention,review_sensitive_category_score,category_absence_rate,category_absence_prevalence,short_clause_signal,late_document_position,no_numbering_signal,layout_irregularity,layout_irregularity_proxy,scope_note,nearest_clause_similarity,nearest_reference_label,nearest_reference_contract_id,reference_match_scope,semantic_deviation,semantic_deviation_from_reference,clause_type_attention_norm,category_absence_rate_norm,layout_irregularity_norm,semantic_deviation_norm,proxy_risk_score,proxy_review_priority_score,score_interpretation,proxy_priority_band
MRSFIELDSORIGINALCOOKIESINC_01_29_1998-EX-10-FRANCHISE AGREEMENT,Covenant Not To Sue,"Franchisee shall not at any time during the term of this Agreement or after its termination, contest the validity or ownership of any of the Marks or assist any other person in contesting the validity or ownership of the Marks.",0.3,0.3,0.803921568627451,0.803921568627451,0.0,1.0,1.0,0.6666666666666666,0.6666666666666666,"Weakly supervised proxy for review prioritization; not expert legal risk, not legal advice, not policy-compliance ground truth.",0.5642702579498291,Covenant Not To Sue,AIRTECHINTERNATIONALGROUPINC_05_08_2000-EX-10.4-FRANCHISE AGREEMENT,same_label_different_contract,0.4357297420501709,0.4357297420501709,0.0,0.8031674198877481,0.6666666659999999,0.5265736574197615,0.4657686025268774,0.4657686025268774,Higher value indicates higher weakly supervised review priority; not a validated legal-risk probability.,medium-review-priority
VIOLINMEMORYINC_12_12_2012-EX-10.14-SPONSORSHIP AGREEMENT,Non-Disparagement,"Either Party shall have the right to immediately terminate this Agreement in the event the other Party, in such Party's reasonable discretion, engages in illegal, indecent, immoral, harmful or scandalous behavior or activities that may directly or indirectly damage such Party's reputation or goodwill or violates any rules or regulations of Team or the National Football League or if this would otherwise violate League policy or directive.",0.3,0.3,0.9254901960784314,0.9254901960784314,0.0,0.0,1.0,0.3333333333333333,0.3333333333333333,"Weakly supervised proxy for review prioritization; not expert legal risk, not legal advice, not policy-compliance ground truth.",0.46036583185195923,Non-Disparagement,"THERAVANCEBIOPHARMA,INC_05_08_2020-EX-10.2-SERVICE AGREEMENT",same_label_different_contract,0.5396341681480408,0.5396341681480408,0.0,0.9434389129385661,0.33333333299999995,0.6521407198780231,0.4655615748041473,0.4655615748041473,Higher value indicates higher weakly supervised review priority; not a validated legal-risk probability.,medium-review-priority
"GOOSEHEADINSURANCE,INC_04_02_2018-EX-10.6-Franchise Agreement",Revenue/Profit Sharing,As used in this Agreement:,0.3,0.3,0.6745098039215687,0.6745098039215687,1.0,0.0,1.0,0.6666666666666666,0.6666666666666666,"Weakly supervised proxy for review prioritization; not expert legal risk, not legal advice, not policy-compliance ground truth.",0.4416121244430542,Revenue/Profit Sharing,FulucaiProductionsLtd_20131223_10-Q_EX-10.9_8368347_EX-10.9_Content License Agreement,same_label_different_contract,0.5583878755569458,0.5583878755569458,0.0,0.6538461530917161,0.6666666659999999,0.6748043160112606,0.4654959504757442,0.4654959504757442,Higher value indicates higher weakly supervised review priority; not a validated legal-risk probability.,medium-review-priority
"OASYSMOBILE,INC_07_05_2001-EX-10.17-OUTSOURCING AGREEMENT",Covenant Not To Sue,"At no time during or after the term of this Agreement shall either party challenge or assist others to challenge the other party's Trademarks or the registration thereof or attempt to register any trademarks, marks or trade names confusingly similar to those of the other party.",0.3,0.3,0.803921568627451,0.803921568627451,0.0,1.0,1.0,0.6666666666666666,0.6666666666666666,"Weakly supervised proxy for review prioritization; not expert legal risk, not legal advice, not policy-compliance ground truth.",0.5662601590156555,Covenant Not To Sue,XpresspaGroupInc_20190401_10-K_EX-10.28_11599457_EX-10.28_Marketing Agreement,same_label_different_contract,0.4337398409843445,0.4337398409843445,0.0,0.8031674198877481,0.6666666659999999,0.5241688894921369,0.46516741054497124,0.46516741054497124,Higher value indicates higher weakly supervised review priority; not a validated legal-risk probability.,medium-review-priority
Monsanto Company - SECOND A_R EXCLUSIVE AGENCY AND MARKETING AGREEMENT,Anti-Assignment,"(2) Subject to Agent's rights set forth in Section 10.6, Monsanto shall have the right to transfer and assign all or a portion of its rights, interests and obligations hereunder to a Person that acquires all or a portion of Monsanto's business related to the Lawn and Garden",1.0,1.0,0.2666666666666667,0.2666666666666667,0.0,0.0,0.0,0.0,0.0,"Weakly supervised proxy for review prioritization; not expert legal risk, not legal advice, not policy-compliance ground truth.",0.6066476106643677,Anti-Assignment,"PACIRA PHARMACEUTICALS, INC. - A_R STRATEGIC LICENSING, DISTRIBUTION AND MARKETING AGREEMENT",same_label_different_contract,0.3933523893356323,0.3933523893356323,0.9999999985714286,0.18325791834058489,0.0,0.47536121253209046,0.46465478228959745,0.46465478228959745,Higher value indicates higher weakly supervised review priority; not a validated legal-risk probability.,medium-review-priority
ENTERPRISEPRODUCTSPARTNERSLP_07_08_1998-EX-10.3-TRANSPORTATION CONTRACT,Volume Restriction,A charge of $12.50 per half hour or fractional part thereof shall apply for all time consumed in excess of free time allowed when due to delay caused by Consignor or Consignee and beyond Carrier's control.,0.3,0.3,0.8392156862745098,0.8392156862745098,0.0,0.0,1.0,0.3333333333333333,0.3333333333333333,"Weakly supervised proxy for review prioritization; not expert legal risk, not legal advice, not policy-compliance ground truth.",0.381719708442688,Volume Restriction,CHINARECYCLINGENERGYCORP_11_14_2013-EX-10.6-Cooperation Agreement,same_label_different_contract,0.618280291557312,0.618280291557312,0.0,0.8438914017412114,0.33333333299999995,0.7471834727337128,0.464435385218731,0.464435385218731,Higher value indicates higher weakly supervised review priority; not a validated legal-risk probability.,medium-review-priority
MACROGENICSINC_08_02_2013-EX-10-COLLABORATION AGREEMENT,Governing Law,"Except as otherwise indicated, in all other respects, the right and obligations of the Parties under this Agreement shall be governed by and construed in accordance with the laws of the ***.",1.0,1.0,0.14313725490196083,0.14313725490196083,0.0,0.0,1.0,0.3333333333333333,0.3333333333333333,"Weakly supervised proxy for review prioritization; not expert legal risk, not legal advice, not policy-compliance ground truth.",0.7100957632064819,Governing Law,INKTOMICORP_06_08_1998-EX-10.14-SOFTWARE HOSTING AGREEMENT,same_label_different_contract,0.28990423679351807,0.28990423679351807,0.9999999985714286,0.04072398185346339,0.33333333299999995,0.35034555035796733,0.46443404922428627,0.46443404922428627,Higher value indicates higher weakly supervised review priority; not a validated legal-risk probability.,medium-review-priority
LeadersonlineInc_20000427_S-1A_EX-10.8_4991089_EX-10.8_Co-Branding Agreement,Anti-Assignment,"Except as otherwise set forth herein, neither Party shall transfer, assign or cede any rights or delegate any obligations hereunder, in whole or in part, whether voluntarily or by operation of law, without the prior written consent of the other Party,",1.0,1.0,0.2666666666666667,0.2666666666666667,0.0,0.0,1.0,0.3333333333333333,0.3333333333333333,"Weakly supervised proxy for review prioritization; not expert legal risk, not legal advice, not policy-compliance ground truth.",0.8281056880950928,Anti-Assignment,MusclepharmCorp_20170208_10-KA_EX-10.38_9893581_EX-10.38_Co-Branding Agreement,same_label_different_contract,0.17189431190490723,0.17189431190490723,0.9999999985714286,0.18325791834058489,0.33333333299999995,0.20773218761993145,0.46441419266155765,0.46441419266155765,Higher value indicates higher weakly supervised review priority; not a validated legal-risk probability.,medium-review-priority
AzulSa_20170303_F-1A_EX-10.3_9943903_EX-10.3_Maintenance Agreement1,Anti-Assignment,the Parties may at any time assign or transfer all or part of its rights and obligations under this Agreement to any of its Affiliates provided that such assignment or transfer is previously notified to the other Party.,1.0,1.0,0.2666666666666667,0.2666666666666667,0.0,0.0,1.0,0.3333333333333333,0.3333333333333333,"Weakly supervised proxy for review prioritization; not expert legal risk, not legal advice, not policy-compliance ground truth.",0.8283795118331909,Anti-Assignment,RandWorldwideInc_20010402_8-KA_EX-10.2_2102464_EX-10.2_Co-Branding Agreement,same_label_different_contract,0.17162048816680908,0.17162048816680908,0.9999999985714286,0.18325791834058489,0.33333333299999995,0.20740127541805914,0.4643314646110896,0.4643314646110896,Higher value indicates higher weakly supervised review priority; not a validated legal-risk probability.,medium-review-priority
RandWorldwideInc_20010402_8-KA_EX-10.2_2102464_EX-10.2_Co-Branding Agreement,Anti-Assignment,"Either party may assign or otherwise transfer all or part of this Agreement to any of its Affiliates, and for as long as it remains an Affiliate; provided that no such assignment shall relieve a party of any of its obligations under this Agreement.",1.0,1.0,0.2666666666666667,0.2666666666666667,0.0,0.0,1.0,0.3333333333333333,0.3333333333333333,"Weakly supervised proxy for review prioritization; not expert legal risk, not legal advice, not policy-compliance ground truth.",0.8283795118331909,Anti-Assignment,AzulSa_20170303_F-1A_EX-10.3_9943903_EX-10.3_Maintenance Agreement1,same_label_different_contract,0.17162048816680908,0.17162048816680908,0.9999999985714286,0.18325791834058489,0.33333333299999995,0.20740127541805914,0.4643314646110896,0.4643314646110896,Higher value indicates higher weakly supervised review priority; not a validated legal-risk probability.,medium-review-priority
CHANGEPOINTCORP_03_08_2000-EX-10.6-LICENSE AND HOSTING AGREEMENT,Unlimited/All-You-Can-Eat-License,Customer is granted an unlimited number of Client Access Licenses.,0.3,0.3,0.9666666666666667,0.9666666666666667,0.0,0.0,1.0,0.3333333333333333,0.3333333333333333,"Weakly supervised proxy for review prioritization; not expert legal risk, not legal advice, not policy-compliance ground truth.",0.5041754841804504,Unlimited/All-You-Can-Eat-License,FulucaiProductionsLtd_20131223_10-Q_EX-10.9_8368347_EX-10.9_Content License Agreement,same_label_different_contract,0.49582451581954956,0.49582451581954956,0.0,0.9909502251009399,0.33333333299999995,0.5991973607084645,0.4642035630523511,0.4642035630523511,Higher value indicates higher weakly supervised review priority; not a validated legal-risk probability.,medium-review-priority
HealthcentralCom_19991108_S-1A_EX-10.27_6623292_EX-10.27_Co-Branding Agreement,Covenant Not To Sue,not to contest the validity of the HCI Marks or HCI's title thereto;,0.3,0.3,0.803921568627451,0.803921568627451,0.0,1.0,1.0,0.6666666666666666,0.6666666666666666,"Weakly supervised proxy for review prioritization; not expert legal risk, not legal advice, not policy-compliance ground truth.",0.5729935169219971,Covenant Not To Sue,PfHospitalityGroupInc_20150923_10-12G_EX-10.1_9266710_EX-10.1_Franchise Agreement1,same_label_different_contract,0.42700648307800293,0.42700648307800293,0.0,0.8031674198877481,0.6666666659999999,0.5160317195511468,0.46313311805972374,0.46313311805972374,Higher value indicates higher weakly supervised review priority; not a validated legal-risk probability.,medium-review-priority
"NETGEAR,INC_04_21_2003-EX-10.16-DISTRIBUTOR AGREEMENT",Termination For Convenience,This Agreement may be terminated at any time without cause by either party upon ninety (90) days written notice to the other party.,1.0,1.0,0.6411764705882352,0.6411764705882352,0.0,0.0,0.0,0.0,0.0,"Weakly supervised proxy for review prioritization; not expert legal risk, not legal advice, not policy-compliance ground truth.",0.9701354503631592,Termination For Convenience,"SIBANNAC,INC_12_04_2017-EX-2.1-Strategic Alliance Agreement",same_label_different_contract,0.02986454963684082,0.02986454963684082,0.9999999985714286,0.6153846146745562,0.0,0.03609118348361233,0.4628689491109707,0.4628689491109707,Higher value indicates higher weakly supervised review priority; not a validated legal-risk probability.,medium-review-priority
"SIBANNAC,INC_12_04_2017-EX-2.1-Strategic Alliance Agreement",Termination For Convenience,This Agreement may also be terminated by either party upon ninety (90) days written notice.,1.0,1.0,0.6411764705882352,0.6411764705882352,0.0,0.0,0.0,0.0,0.0,"Weakly supervised proxy for review prioritization; not expert legal risk, not legal advice, not policy-compliance ground truth.",0.9701354503631592,Termination For Convenience,"NETGEAR,INC_04_21_2003-EX-10.16-DISTRIBUTOR AGREEMENT",same_label_different_contract,0.02986454963684082,0.02986454963684082,0.9999999985714286,0.6153846146745562,0.0,0.03609118348361233,0.4628689491109707,0.4628689491109707,Higher value indicates higher weakly supervised review priority; not a validated legal-risk probability.,medium-review-priority
ImpresseCorp_20000322_S-1A_EX-10.11_5199234_EX-10.11_Co-Branding Agreement,Cap On Liability,"EXCEPT IN CONNECTION WITH A BREACH BY EITHER PARTY OF ARTICLE 7 OR SECTION 8.1.5 [REPRESENTATIONS AND WARRANTIES] (v) AND THE INDEMNIFICATION OBLIGATIONS OF IMPRESSE UNDER SECTION 9.4(i)(d) [INDEMNIFICATION BY IMPRESSE] AND THE INDEMNIFICATION OBLIGATIONS OF VERTICALNET UNDER SECTION 9.5(i)(d) [INDEMNIFICATION BY VERTICALNET], NEITHER PARTY WILL BE LIABLE FOR ANY SPECIAL, INDIRECT, CONSEQUENTIAL, EXEMPLARY OR INCIDENTAL DAMAGES ARISING OUT OF OR RELATED TO THIS AGREEMENT, HOWEVER CAUSED AND UNDER ANY THEORY OF LIABILITY (INCLUDING NEGLIGENCE), EVEN IF SUCH PARTY HAS BEEN ADVISED OF THE POSSIBILITY OF SUCH DAMAGES.",1.0,1.0,0.4607843137254902,0.4607843137254902,0.0,0.0,0.0,0.0,0.0,"Weakly supervised proxy for review prioritization; not expert legal risk, not legal advice, not policy-compliance ground truth.",0.7987898588180542,Cap On Liability,PaperexchangeComInc_20000322_S-1A_EX-10.4_5202103_EX-10.4_Co-Branding Agreement,same_label_different_contract,0.2012101411819458,0.2012101411819458,0.9999999985714286,0.40723981853463287,0.0,0.2431599620092373,0.4625999447073961,0.4625999447073961,Higher value indicates higher weakly supervised review priority; not a validated legal-risk probability.,medium-review-priority
NANOPHASETECHNOLOGIESCORP_11_01_2005-EX-99.1-DISTRIBUTOR AGREEMENT,Anti-Assignment,The rights and obligations of the parties under this Agreement shall not be assignable unless consent to the assignment is in writing and signed by the parties.,1.0,1.0,0.2666666666666667,0.2666666666666667,0.0,0.0,1.0,0.3333333333333333,0.3333333333333333,"Weakly supervised proxy for review prioritization; not expert legal risk, not legal advice, not policy-compliance ground truth.",0.8342805504798889,Anti-Assignment,EMERALDHEALTHTHERAPEUTICSINC_06_10_2020-EX-4.5-CONSULTING AGREEMENT - DR. GAETANO MORELLO N.D. INC.,same_label_different_contract,0.16571944952011108,0.16571944952011108,0.9999999985714286,0.18325791834058489,0.33333333299999995,0.20026995179551585,0.46254863370545374,0.46254863370545374,Higher value indicates higher weakly supervised review priority; not a validated legal-risk probability.,medium-review-priority
INKTOMICORP_06_08_1998-EX-10.14-SOFTWARE HOSTING AGREEMENT,Governing Law,"This Agreement shall be construed, enforced, performed and in all respects governed by and in accordance with the laws in the State of Washington.",1.0,1.0,0.14313725490196083,0.14313725490196083,0.0,0.0,1.0,0.3333333333333333,0.3333333333333333,"Weakly supervised proxy for review prioritization; not expert legal risk, not legal advice, not policy-compliance ground truth.",0.7180117964744568,Governing Law,BerkshireHillsBancorpInc_20120809_10-Q_EX-10.16_7708169_EX-10.16_Endorsement Agreement,same_label_different_contract,0.2819882035255432,0.2819882035255432,0.9999999985714286,0.04072398185346339,0.33333333299999995,0.3407791335929567,0.4620424450330336,0.4620424450330336,Higher value indicates higher weakly supervised review priority; not a validated legal-risk probability.,medium-review-priority
FuelcellEnergyInc_20191106_8-K_EX-10.1_11868007_EX-10.1_Development Agreement,Anti-Assignment,"The Agreement is not assignable, including any assignment by operation of law (including but not limited to as a result of a merger or other corporate action), by either Party without the prior written consent of the other Party.",1.0,1.0,0.2666666666666667,0.2666666666666667,0.0,0.0,1.0,0.3333333333333333,0.3333333333333333,"Weakly supervised proxy for review prioritization; not expert legal risk, not legal advice, not policy-compliance ground truth.",0.8370503783226013,Anti-Assignment,NETGROCERINC_07_31_1998-EX-10.15-SPONSORSHIP AGREEMENT,same_label_different_contract,0.16294962167739868,0.16294962167739868,0.9999999985714286,0.18325791834058489,0.33333333299999995,0.19692265314052976,0.4617118090417072,0.4617118090417072,Higher value indicates higher weakly supervised review priority; not a validated legal-risk probability.,medium-review-priority
SEASPINEHOLDINGSCORP_10_10_2018-EX-10.1-SUPPLY AGREEMENT,Volume Restriction,Changes to the *** Run Fee based on increased capacity will be determined upon completion of the appropriate process validations.,0.3,0.3,0.8392156862745098,0.8392156862745098,0.0,0.0,1.0,0.3333333333333333,0.3333333333333333,"Weakly supervised proxy for review prioritization; not expert legal risk, not legal advice, not policy-compliance ground truth.",0.39436155557632446,Volume Restriction,CHINARECYCLINGENERGYCORP_11_14_2013-EX-10.6-Cooperation Agreement,same_label_different_contract,0.6056384444236755,0.6056384444236755,0.0,0.8438914017412114,0.33333333299999995,0.7319059752465323,0.46061601084693593,0.46061601084693593,Higher value indicates higher weakly supervised review priority; not a validated legal-risk probability.,medium-review-priority
ReedsInc_20191113_10-Q_EX-10.4_11888303_EX-10.4_Development Agreement,Covenant Not To Sue,"Company agrees that it will not at any time contest the ownership or validity of any Reed's Intellectual Property or Deliverables, nor register or attempt to register any rights with respect to Reed's Intellectual Property, nor do anything that would jeopardize or diminish Reed's rights to or the value of Reed's Intellectual Property or Deliverables.",0.3,0.3,0.803921568627451,0.803921568627451,0.0,1.0,1.0,0.6666666666666666,0.6666666666666666,"Weakly supervised proxy for review prioritization; not expert legal risk, not legal advice, not policy-compliance ground truth.",0.5816237330436707,Covenant Not To Sue,"VISIUMTECHNOLOGIES,INC_10_20_2004-EX-10.20-DISTRIBUTOR AGREEMENT",same_label_different_contract,0.41837626695632935,0.41837626695632935,0.0,0.8031674198877481,0.6666666659999999,0.5056022226810352,0.4605257438421958,0.4605257438421958,Higher value indicates higher weakly supervised review priority; not a validated legal-risk probability.,medium-review-priority
ParatekPharmaceuticalsInc_20170505_10-KA_EX-10.29_10323872_EX-10.29_Outsourcing Agreement,Anti-Assignment,"The Parties agree that the license grant contained in this Section 11.3 is personal to Supplier only and shall be exercised by Supplier only,",1.0,1.0,0.2666666666666667,0.2666666666666667,0.0,0.0,0.0,0.0,0.0,"Weakly supervised proxy for review prioritization; not expert legal risk, not legal advice, not policy-compliance ground truth.",0.6203829050064087,Anti-Assignment,GarrettMotionInc_20181001_8-K_EX-2.4_11364532_EX-2.4_Intellectual Property Agreement,same_label_different_contract,0.3796170949935913,0.3796170949935913,0.9999999985714286,0.18325791834058489,0.0,0.4587622992104853,0.46050505395919616,0.46050505395919616,Higher value indicates higher weakly supervised review priority; not a validated legal-risk probability.,medium-review-priority
TheglobeComInc_19990503_S-1A_EX-10.20_5416126_EX-10.20_Co-Branding Agreement,Unlimited/All-You-Can-Eat-License,"Boxlot shall grant to theglobe registration rights for such options and any shares of common stock issued or issuable upon the exercise of such options (including without limitation, two demand registration rights and unlimited piggyback registration rights) on Form S-1, Form S-3 or such other form as may be applicable pursuant to the Securities Act of 1933 as amended.",0.3,0.3,0.9666666666666667,0.9666666666666667,0.0,0.0,0.0,0.0,0.0,"Weakly supervised proxy for review prioritization; not expert legal risk, not legal advice, not policy-compliance ground truth.",0.295945405960083,Unlimited/All-You-Can-Eat-License,"BABCOCK_WILCOXENTERPRISES,INC_08_04_2015-EX-10.17-INTELLECTUAL PROPERTY AGREEMENT between THE BABCOCK _ WILCOX COMPANY and BABCOCK _ WILCOX ENTERPRISES, INC.",same_label_different_contract,0.704054594039917,0.704054594039917,0.0,0.9909502251009399,0.0,0.8508405314522911,0.46044768913830775,0.46044768913830775,Higher value indicates higher weakly supervised review priority; not a validated legal-risk probability.,medium-review-priority
CardlyticsInc_20180112_S-1_EX-10.16_11002987_EX-10.16_Maintenance Agreement1,Governing Law,"This Agreement shall be governed by the internal laws, and not by the laws regarding conflicts of laws, of the State of North Carolina.",1.0,1.0,0.14313725490196083,0.14313725490196083,0.0,0.0,1.0,0.3333333333333333,0.3333333333333333,"Weakly supervised proxy for review prioritization; not expert legal risk, not legal advice, not policy-compliance ground truth.",0.7249752283096313,Governing Law,"MIDDLEBROOKPHARMACEUTICALS,INC_03_18_2010-EX-10.1-PROMOTION AGREEMENT",same_label_different_contract,0.27502477169036865,0.27502477169036865,0.9999999985714286,0.04072398185346339,0.33333333299999995,0.33236392248974905,0.4599386422572317,0.4599386422572317,Higher value indicates higher weakly supervised review priority; not a validated legal-risk probability.,medium-review-priority
"MIDDLEBROOKPHARMACEUTICALS,INC_03_18_2010-EX-10.1-PROMOTION AGREEMENT",Governing Law,"The Parties agree that the venue for any action, injunctive application or dispute determinable by a court of law arising out of this Agreement and that this Agreement shall be governed by and construed and enforced in accordance with the laws of the State of North Carolina, without giving effect to choice of law or arbitration provisions, and that the federal and state courts therein shall have jurisdiction over the subject matter and the Parties.",1.0,1.0,0.14313725490196083,0.14313725490196083,0.0,0.0,1.0,0.3333333333333333,0.3333333333333333,"Weakly supervised proxy for review prioritization; not expert legal risk, not legal advice, not policy-compliance ground truth.",0.7249752283096313,Governing Law,CardlyticsInc_20180112_S-1_EX-10.16_11002987_EX-10.16_Maintenance Agreement1,same_label_different_contract,0.27502477169036865,0.27502477169036865,0.9999999985714286,0.04072398185346339,0.33333333299999995,0.33236392248974905,0.4599386422572317,0.4599386422572317,Higher value indicates higher weakly supervised review priority; not a validated legal-risk probability.,medium-review-priority
ENERGOUSCORP_03_16_2017-EX-10.24-STRATEGIC ALLIANCE AGREEMENT,Affiliate License-Licensee,"IALOG's license to possess and use the Deposit Materials does not include any right to disclose, market, sublicense or distribute the Deposit Materials to any third party other than its Affiliates and Manufacturing Subcontractors.",0.3,0.3,0.884313725490196,0.884313725490196,0.0,0.0,1.0,0.3333333333333333,0.3333333333333333,"Weakly supervised proxy for review prioritization; not expert legal risk, not legal advice, not policy-compliance ground truth.",0.44258224964141846,Affiliate License-Licensee,"Array BioPharma Inc. - LICENSE, DEVELOPMENT AND COMMERCIALIZATION AGREEMENT",same_label_different_contract,0.5574177503585815,0.5574177503585815,0.0,0.8959276007761922,0.33333333299999995,0.67363193312104,0.459056550074308,0.459056550074308,Higher value indicates higher weakly supervised review priority; not a validated legal-risk probability.,medium-review-priority
LejuHoldingsLtd_20140121_DRS (on F-1)_EX-10.26_8473102_EX-10.26_Content License Agreement1,Exclusivity,"Subject to the terms and conditions of this Agreement, Licensor hereby grants to Licensee, and Licensee hereby accepts from Licensor, an exclusive, non-transferable (except as set forth in Section 10.7) and non-sublicensable (except as provided in Section 2.1(c)) license to use the Licensed Domain Names in connection with the Business during the Term.",1.0,1.0,0.6470588235294117,0.6470588235294117,0.0,0.0,0.0,0.0,0.0,"Weakly supervised proxy for review prioritization; not expert legal risk, not legal advice, not policy-compliance ground truth.",0.9931484460830688,Exclusivity,ChinaRealEstateInformationCorp_20090929_F-1_EX-10.32_4771615_EX-10.32_Content License Agreement,same_label_different_contract,0.006851553916931152,0.006851553916931152,0.9999999985714286,0.6221719449834667,0.0,0.008280296311281897,0.4576130598951157,0.4576130598951157,Higher value indicates higher weakly supervised review priority; not a validated legal-risk probability.,medium-review-priority
ChinaRealEstateInformationCorp_20090929_F-1_EX-10.32_4771615_EX-10.32_Content License Agreement,Exclusivity,"Subject to the terms and conditions of this Agreement, Licensor hereby grants to Licensee, and Licensee hereby accepts from Licensor, an exclusive, non-transferable (except as set forth in Section 10.7) and non-sublicensable (except as provided in Section 2.1(c)) license to use the Licensed Domain Names in connection with the Business during the Term",1.0,1.0,0.6470588235294117,0.6470588235294117,0.0,0.0,0.0,0.0,0.0,"Weakly supervised proxy for review prioritization; not expert legal risk, not legal advice, not policy-compliance ground truth.",0.9931484460830688,Exclusivity,LejuHoldingsLtd_20140121_DRS (on F-1)_EX-10.26_8473102_EX-10.26_Content License Agreement1,same_label_different_contract,0.006851553916931152,0.006851553916931152,0.9999999985714286,0.6221719449834667,0.0,0.008280296311281897,0.4576130598951157,0.4576130598951157,Higher value indicates higher weakly supervised review priority; not a validated legal-risk probability.,medium-review-priority
"BELLRINGBRANDS,INC_02_07_2020-EX-10.18-MASTER SUPPLY AGREEMENT",Anti-Assignment,"Neither Party may transfer or assign any of its rights or obligations under this Agreement without the prior written consent of the other Party, except that either Party may assign this Agreement to any entity controlled by it, its parents, subsidiaries, or affiliates, or to any purchaser of the business to which this Agreement relates subject to the other Parties consent which will not be unreasonably withheld or delayed.",1.0,1.0,0.2666666666666667,0.2666666666666667,0.0,0.0,1.0,0.3333333333333333,0.3333333333333333,"Weakly supervised proxy for review prioritization; not expert legal risk, not legal advice, not policy-compliance ground truth.",0.8524069786071777,Anti-Assignment,EcoScienceSolutionsInc_20171117_8-K_EX-10.1_10956472_EX-10.1_Endorsement Agreement,same_label_different_contract,0.14759302139282227,0.14759302139282227,0.9999999985714286,0.18325791834058489,0.33333333299999995,0.17836441400196146,0.45707224925706513,0.45707224925706513,Higher value indicates higher weakly supervised review priority; not a validated legal-risk probability.,medium-review-priority
AudibleInc_20001113_10-Q_EX-10.32_2599586_EX-10.32_Co-Branding Agreement_ Marketing Agreement_ Investment Distribution Agreement,Non-Disparagement,other behavior that is materially harming the goodwill or reputation of ACSI or its Affiliates or the ACSI Site;,0.3,0.3,0.9254901960784314,0.9254901960784314,0.0,0.0,1.0,0.3333333333333333,0.3333333333333333,"Weakly supervised proxy for review prioritization; not expert legal risk, not legal advice, not policy-compliance ground truth.",0.4892624020576477,Non-Disparagement,InnerscopeHearingTechnologiesInc_20181109_8-K_EX-10.6_11419704_EX-10.6_Distributor Agreement,same_label_different_contract,0.5107375979423523,0.5107375979423523,0.0,0.9434389129385661,0.33333333299999995,0.6172196142801778,0.45683129840468595,0.45683129840468595,Higher value indicates higher weakly supervised review priority; not a validated legal-risk probability.,medium-review-priority
InnerscopeHearingTechnologiesInc_20181109_8-K_EX-10.6_11419704_EX-10.6_Distributor Agreement,Non-Disparagement,"Distributor shall not do anything which is contrary to or which in Erchonia's reasonable business judgment is harmful to its honor, goodwill or reputation.",0.3,0.3,0.9254901960784314,0.9254901960784314,0.0,0.0,1.0,0.3333333333333333,0.3333333333333333,"Weakly supervised proxy for review prioritization; not expert legal risk, not legal advice, not policy-compliance ground truth.",0.4892624020576477,Non-Disparagement,AudibleInc_20001113_10-Q_EX-10.32_2599586_EX-10.32_Co-Branding Agreement_ Marketing Agreement_ Investment Distribution Agreement,same_label_different_contract,0.5107375979423523,0.5107375979423523,0.0,0.9434389129385661,0.33333333299999995,0.6172196142801778,0.45683129840468595,0.45683129840468595,Higher value indicates higher weakly supervised review priority; not a validated legal-risk probability.,medium-review-priority
"Columbia Laboratories, (Bermuda) Ltd. - AMEND NO. 2 TO MANUFACTURING AND SUPPLY AGREEMENT",Anti-Assignment,"Neither party shall, without the prior written consent (not to be unreasonably withheld or delayed) of the other party having been obtained, assign or transfer this Agreement to any person or entity, in whole or in part (and any attempt to do so shall be void), provided that, each party may assign or transfer this Agreement without such consent to any Affiliate or to any successor by merger of such party, or upon a sale or other transfer of all or substantially all of such party's assets or business to which the subject matter of this Agreement pertains, provided that the acquirer of the business confirms to the Supplier in writing its agreement to be bound by all of the terms and conditions of this Agreement and that the assignor shall remain liable for the obligations hereunder.",1.0,1.0,0.2666666666666667,0.2666666666666667,0.0,0.0,1.0,0.3333333333333333,0.3333333333333333,"Weakly supervised proxy for review prioritization; not expert legal risk, not legal advice, not policy-compliance ground truth.",0.8537837862968445,Anti-Assignment,PaperexchangeComInc_20000322_S-1A_EX-10.4_5202103_EX-10.4_Co-Branding Agreement,same_label_different_contract,0.14621621370315552,0.14621621370315552,0.9999999985714286,0.18325791834058489,0.33333333299999995,0.1767005609433963,0.45665628599242386,0.45665628599242386,Higher value indicates higher weakly supervised review priority; not a validated legal-risk probability.,medium-review-priority
XYBERNAUTCORP_07_12_2002-EX-4-SPONSORSHIP AGREEMENT,Governing Law,"This Agreement and all acts and transactions hereunder shall in all respects be governed by and construed in accordance with the laws of the Commonwealth of Virginia, without regard to any of its conflicts of laws principles which would result in the application of the substantive laws of another jurisdiction.",1.0,1.0,0.14313725490196083,0.14313725490196083,0.0,0.0,1.0,0.3333333333333333,0.3333333333333333,"Weakly supervised proxy for review prioritization; not expert legal risk, not legal advice, not policy-compliance ground truth.",0.7395697832107544,Governing Law,DOMINIADVISORTRUST_02_18_2005-EX-99.(H)(2)-SPONSORSHIP AGREEMENT,same_label_different_contract,0.2604302167892456,0.2604302167892456,0.9999999985714286,0.04072398185346339,0.33333333299999995,0.3147266046617897,0.4555293128002419,0.4555293128002419,Higher value indicates higher weakly supervised review priority; not a validated legal-risk probability.,medium-review-priority
